numberOfTrips,start_day,start_month,start_year,Community Areas,duration,distance
8,14,7,2018,40,1543,1.498198995403
17,24,9,2018,24,1293,3.17583253599341
1395,12,3,2018,29,580,1.65025012966421
12,20,5,2018,22,1084,3.83443222883657
12,8,10,2018,13,2153,1.88154703500831
39,23,2,2018,0,524,1.64227047579776
131,5,5,2018,33,1718,2.79722109065482
12,14,8,2018,30,926,2.74310694386463
1075,7,7,2018,34,1983,2.52302889207018
112,2,8,2018,0,1708,2.71695639751315
2,7,5,2018,65,986,2.1005095900763
14,4,8,2018,32,1365,3.87123474596472
155,2,3,2018,8,627,1.48373525581172
60,16,9,2018,35,1323,2.35570288984649
1,24,6,2018,27,816,3.22442342390794
4,23,4,2018,59,1262,3.67635883348886
20,10,10,2018,22,1193,3.5027389201815
144,26,9,2018,33,861,2.40385831459013
1644,14,3,2018,38,846,1.68888543292368
216,17,9,2018,1,1078,1.86349695833462
49,16,2,2018,10,619,1.78533401444001
1473,18,12,2018,38,705,1.68479633717655
1,18,6,2018,21,1868,6.04780825084191
82,26,6,2018,10,752,1.69744946311176
13,3,5,2018,24,1106,3.30135970168556
22,6,11,2018,35,633,1.78492268845668
9,19,12,2018,4,1064,2.46881203967085
3,18,5,2018,13,966,0.280073334478676
3,25,1,2018,4,1166,4.15204112461059
3,15,7,2018,26,570,1.9578889796663
1817,23,6,2018,57,5133,2.77589105005939
1164,3,7,2018,25,999,2.4382445823513
865,27,11,2018,29,648,1.58675646852544
6,24,6,2018,30,872,1.35710176399524
35,18,4,2018,46,752,2.57727545069971
5,14,1,2018,5,640,1.60294393332293
60,13,9,2018,9,710,1.08999291460982
6,4,3,2018,7,813,2.43687860236897
4,5,4,2018,28,1554,5.24103199649753
2,1,8,2018,67,1148356,4.19745059904683
405,20,1,2018,57,581,1.76151605087397
338,17,10,2018,23,889,2.44924713251586
13,9,8,2018,56,1782,4.84000688041438
28,28,1,2018,46,1004,2.99816893764353
1,7,10,2018,41,1267,0
31,18,8,2018,22,1544,4.59302520372313
6,29,3,2018,28,882,2.20463061863378
23,27,9,2018,32,918,2.13496550984988
74,27,1,2018,46,758,2.48452062833262
1,29,7,2018,56,1117,2.79455321138973
125,6,1,2018,57,456,1.28676547870134
22,10,8,2018,59,987,2.67311826270311
525,22,3,2018,68,744,2.26111824866079
2,24,11,2018,59,524,2.32235503993569
71,23,6,2018,58,1144,2.30591297295161
6,3,7,2018,26,2457,3.13620334246309
2,8,2,2018,20,455,1.14731250222039
905,17,5,2018,57,877,2.44912507862764
1364,20,12,2018,37,793,1.73717452987079
467,20,6,2018,23,1013,2.7574379564889
5,4,7,2018,32,1845,4.45136415772536
3,1,11,2018,41,531,1.22121975634384
1,25,10,2018,15,2677,6.2733243402616
12,13,4,2018,14,845,2.45467495822426
2,14,4,2018,20,511,1.99214299942514
31,7,8,2018,14,701,2.24328226113585
623,22,8,2018,34,1431,2.21928339733613
48,16,9,2018,5,2554,2.35343243364641
6,29,10,2018,56,944,2.28722871871892
36,16,6,2018,5,5269,2.7767970831859
4,26,7,2018,21,730,2.38185317994009
2,2,1,2018,22,460,1.46903948146355
49,18,3,2018,33,1031,2.49672301902846
3,25,7,2018,15,1266,3.4029997596516
4,30,10,2018,56,1189,3.69262547778137
225,2,8,2018,76,1363,3.1213742019594
11,19,12,2018,14,637,1.89267157711948
244,31,12,2018,38,1223,1.35777374185351
50,27,9,2018,9,748,1.63193721515851
33,22,11,2018,31,562,1.70291968107803
541,28,12,2018,29,2110,1.49700219702056
4,30,8,2018,26,5611,7.12226146900936
82,6,6,2018,0,1205,2.36194120144609
5,19,6,2018,40,462,0.735818097269821
2210,25,10,2018,38,746,1.71057270125664
89,14,12,2018,6,1204,1.56579569870662
4,3,10,2018,26,1287,5.01592984389437
3,22,8,2018,40,1506,1.13473054883554
47,23,9,2018,58,999,2.26994795802864
2,15,2,2018,67,1688,2.2908864727339
2,24,1,2018,28,549,1.89631104819151
27,6,6,2018,20,1956,2.22418433317241
90,9,1,2018,8,466,1.27711441222689
6,30,11,2018,20,1107,3.21020306962726
2,1,4,2018,13,723,2.1378281257049
2,6,9,2018,26,4103,0.387120040712486
341,30,3,2018,34,1420,2.16673394610887
19,24,4,2018,5,713,1.48029546995246
466,17,7,2018,23,967,2.52033707179597
29,5,6,2018,20,883,2.71139173149116
100,3,7,2018,0,1030,1.72648643419703
232,13,9,2018,6,1061,1.95390119257432
3,23,2,2018,4,529,2.09539719125551
271,15,3,2018,34,1061,1.91740316832651
4,8,6,2018,42,1279,0.431754120066936
67,29,8,2018,0,940,1.94199613339966
3,12,5,2018,32,603,1.57927794908091
818,11,6,2018,57,859,2.19119550015343
1656,27,4,2018,37,886,1.95015400387146
31,17,3,2018,1,819,1.73224156021559
2,22,11,2018,28,3458,10.8812473274803
117,24,1,2018,8,478,0.998570937874677
7,9,11,2018,30,721,1.93731348831403
3,11,5,2018,26,2701,5.33343159329774
246,27,6,2018,6,1465,2.04394544826143
39,4,3,2018,10,994,2.86534877639142
26,5,1,2018,31,448,0.987381136965219
22,7,11,2018,5,681,2.02466504883319
8,3,3,2018,4,2163,1.65737682082857
225,23,5,2018,1,1098,1.75545138647927
95,29,3,2018,31,757,1.9271005935348
11,9,8,2018,59,1626,5.51447736947109
3035,3,10,2018,29,694,1.79526222933982
79,6,4,2018,31,615,1.90096855390868
162,20,9,2018,46,947,2.90141229676045
109,15,10,2018,33,862,2.17581599783403
14,21,11,2018,5,701,1.81478333491347
8,31,5,2018,13,1128,1.53297570061245
2,21,10,2018,67,576,1.94222143235463
3,16,4,2018,13,619,1.02478349160274
2,8,2,2018,14,740,2.51471911555874
472,30,8,2018,23,990,2.50402378673345
23,2,4,2018,16,743,2.30558604984664
1772,3,5,2018,37,805,1.83627589851207
16,25,3,2018,16,1051,2.72220252051129
119,24,1,2018,34,641,1.80305926318493
7,13,4,2018,20,676,1.59329961293775
4,17,10,2018,26,965,3.10722286232252
358,5,4,2018,25,703,2.21868792339568
463,21,8,2018,34,1162,2.38180333036454
7,16,4,2018,39,246,0.484415062708171
3,3,10,2018,3,637,2.42364986177247
133,15,3,2018,8,538,1.50814238422139
30,22,1,2018,9,435,0.907738401352262
393,2,9,2018,8,3177,2.83715005811259
10,30,7,2018,59,1154,2.69598594829008
3,23,2,2018,30,451,1.43516373519638
268,3,7,2018,6,1146,2.01638195666789
10,10,4,2018,5,856,2.0882792109893
94,15,8,2018,0,1571,1.8899869928897
1,8,12,2018,42,261,0.801544041889812
19,14,4,2018,46,768,2.2352214277815
4,15,5,2018,67,1023,3.03553892347711
5,24,4,2018,28,793,2.85075186268109
2738,4,5,2018,37,1234,2.03567337137798
202,11,10,2018,31,855,2.02574446043153
1,30,3,2018,21,1531,4.473199365778
11,11,5,2018,7,506,1.48447693866783
74,20,2,2018,8,454,1.28716974448253
21,6,1,2018,76,513,1.06356350881713
82,31,12,2018,25,2004,1.86744402906094
6,24,11,2018,14,757,2.18239470053921
32,8,2,2018,33,625,1.91632198258226
1121,13,6,2018,25,874,2.4334518870187
2777,17,5,2018,38,1010,1.82815981413565
8,25,7,2018,28,1174,4.00907821382165
1,3,5,2018,15,1229,4.23694399567314
48,28,2,2018,0,489,1.42742223277377
60,17,3,2018,8,733,1.35708776659051
5,5,9,2018,59,761,2.65146025264154
25,5,4,2018,35,985,1.77315569053121
3,1,1,2018,35,599,2.50133087616872
131,26,5,2018,10,1458,2.63855527384234
16,25,8,2018,4,1801,2.41519896775458
293,26,10,2018,34,1264,2.12619327047411
2,13,1,2018,39,267,0.388752628405605
2004,30,8,2018,68,1116,2.45715542214026
2445,18,7,2018,68,1151,2.52385315467787
13,16,1,2018,58,795,2.41625548862411
6,14,6,2018,28,1806,3.36468251933093
180,21,3,2018,23,667,2.09668139583681
1485,22,3,2018,29,581,1.62790937654368
5,1,9,2018,21,921,3.04310812243824
3,3,8,2018,15,2054,0
18,16,9,2018,24,1784,2.61323511780089
3,22,1,2018,28,402,1.35414816612649
1,1,6,2018,21,567,1.68429860607693
1556,19,4,2018,29,634,1.66909633163731
3,8,2,2018,59,937,2.59168257484176
4,21,1,2018,22,1042,2.36562358230509
10,22,8,2018,56,1373,2.32614522188546
23,4,5,2018,24,867,2.81883269269391
13,1,11,2018,22,922,3.48437459823371
181,29,7,2018,46,1114,2.71467988025653
1,26,5,2018,30,1637,4.65498684685768
100,8,12,2018,23,780,2.07171653885709
123,24,11,2018,34,1702,2.16437215809703
101,7,3,2018,6,483,1.36301586596536
1126,28,6,2018,25,962,2.50078624590418
20,14,11,2018,58,674,2.08199949018568
29,12,7,2018,14,895,2.67093373289489
27,8,10,2018,22,1752,3.71463154952238
3,26,8,2018,27,886,1.92750383861515
28,15,5,2018,22,1796,3.90093638935105
1,3,12,2018,66,1128,3.6755103059348
148,24,6,2018,10,1727,3.16526711506205
2,13,11,2018,26,2775,10.246856467608
3,1,1,2018,58,518,0.907397541588501
1281,11,12,2018,38,637,1.63453254342197
67,10,9,2018,16,982,2.44549104887195
252,23,7,2018,6,836,2.08500576222848
10,20,9,2018,59,375,1.27214328301758
17,14,4,2018,1,1201,0.829648878792823
2,12,5,2018,13,496,1.92234355134046
1133,27,6,2018,25,6216,2.38053325936374
11,2,11,2018,28,2492,2.0070817134083
16,28,4,2018,24,1332,1.90194980645694
2788,18,8,2018,38,2432,1.89545460327909
45,20,4,2018,35,1822,1.96047412405486
40,14,2,2018,0,637,1.46992880801229
75,11,2,2018,68,1259,1.7875608024397
90,7,5,2018,33,1394,2.39248606449298
203,28,2,2018,23,855,2.92656949380405
2,2,9,2018,27,806,0.411938918926531
3,21,5,2018,56,1225,4.69272921238826
2,26,3,2018,3,729,2.50552613437275
13,18,3,2018,14,1638,3.30419968412829
99,31,10,2018,1,737,1.53188434129608
32,12,8,2018,4,3381,2.59115356663861
65,20,2,2018,34,720,1.94883786426119
1181,13,9,2018,25,921,2.38909859116367
14,27,4,2018,24,1180,3.71341816098211
2,1,3,2018,59,952,3.20540178626777
3,10,1,2018,30,834,3.01066424714293
2,4,8,2018,15,1455,5.75186312139073
52,13,4,2018,1,600,1.64783535624337
9,19,9,2018,59,752,2.5894578517576
14,19,4,2018,35,845,1.50327363659994
228,11,9,2018,1,1162,1.85634353045258
5,20,2,2018,39,869,1.39813399643448
283,26,4,2018,23,1497,2.54380970260766
2,16,11,2018,30,501,1.77951033107024
70,8,12,2018,31,553,1.41644630400335
2,20,2,2018,13,596,2.15483433014396
404,8,4,2018,68,716,1.82411758117255
1,4,5,2018,3,930,2.79202638756408
772,8,2,2018,38,558,1.37678320108545
27,17,8,2018,20,1056,1.81506883904789
6,31,1,2018,5,1057,2.62544461045354
6,23,8,2018,67,1086,1.15473846366315
55,3,9,2018,35,1155,1.61030522113358
366,22,2,2018,25,687,2.14691132681961
18,9,7,2018,20,1339,3.27853005415572
14,8,12,2018,5,981,1.29861232123624
19,17,5,2018,20,2265,3.39227967952656
76,13,7,2018,35,5925,1.76774894401503
68,3,3,2018,76,945,2.60218884387764
2,26,9,2018,27,3845,1.06861869836496
2,20,9,2018,67,1495,5.20549058651576
16,3,1,2018,46,678,1.84895236032058
2,24,9,2018,15,1338,2.45354545207058
107,5,7,2018,46,1028,2.46338356374559
37,25,5,2018,9,1079,1.31311635369723
41,3,7,2018,14,1353,3.13720268680234
6,18,7,2018,66,9868,2.07728729973662
3,1,9,2018,3,764,2.1093891255927
5,30,7,2018,67,896,1.7604610808386
145,24,7,2018,46,966,2.78256324222801
974,11,1,2018,38,614,1.52734815517294
6,31,8,2018,56,1014,2.8411595347795
2,27,8,2018,15,1208,3.16922264100293
7,23,6,2018,66,1927,4.52467243822407
2187,4,5,2018,29,725,1.81376454118078
155,13,11,2018,34,759,1.96433393107886
1,30,4,2018,41,2627,5.36779190873197
6,16,9,2018,26,3633,2.38828695758664
531,28,4,2018,29,983,1.70816363381077
1,16,11,2018,56,1702,5.67366914676145
462,14,6,2018,23,1025,2.72329763095256
522,4,8,2018,23,1369,2.47587252075794
8,23,1,2018,13,796,2.84713203633292
655,6,6,2018,34,1406,2.44798241878057
1,8,4,2018,42,540,2.70589175094486
2,18,2,2018,7,655,3.17470447702721
218,28,11,2018,57,605,1.84128403531046
6,31,5,2018,59,1173,3.16464958977125
17,15,12,2018,1,1015,2.29215248940267
68,28,7,2018,58,1629,3.28762005023653
6,28,9,2018,56,767,2.73045820466914
25,1,7,2018,5,2804,1.81838297898843
125,18,4,2018,8,469,1.24433072949577
9,13,9,2018,7,600,1.38070148897541
862,19,5,2018,29,1561,1.87501931377938
13,6,3,2018,5,661,2.24122234004646
7,19,8,2018,26,12223,3.71011787261289
8,11,7,2018,26,2713,5.64944649267555
250,23,7,2018,1,1671,2.07934980023211
132,13,4,2018,6,457,1.38791358080197
1298,20,12,2018,29,623,1.61509340497237
10,11,9,2018,24,1245,3.28991312585182
506,24,7,2018,23,1513,2.69976046307946
1083,4,6,2018,25,1052,2.39239433463875
1176,27,10,2018,68,1361,2.12670766859686
19,4,8,2018,20,4503,3.86169473274463
335,6,6,2018,31,1314,3.02607181236994
21,23,11,2018,0,2653,1.39702628980024
70,25,8,2018,9,1244,1.20298572334374
13,21,3,2018,5,604,1.37388006916713
297,11,11,2018,25,692,1.90543453789978
1,18,11,2018,65,4475,0.926174036057908
42,12,12,2018,46,827,2.67128854717495
1,14,5,2018,27,1235,4.13751382571923
2897,30,4,2018,38,1300,2.12194086143804
1,15,4,2018,15,1561,4.58140129274288
147,18,4,2018,34,858,2.13547765034798
7,2,10,2018,21,1181,3.80063510523655
1154,9,1,2018,29,569,1.59650119870942
1,31,3,2018,26,348,0.848360754484002
3,9,3,2018,30,1099,4.10614404482081
2,8,12,2018,28,1067,3.63518459235624
3664,3,7,2018,37,1519,2.11561465230595
9,1,9,2018,26,1536,2.4799509803624
8,20,2,2018,16,623,2.08360096500624
13,30,12,2018,1,807,1.77454165008927
8,26,1,2018,67,1094,1.57070322286164
2672,6,8,2018,29,723,1.86899658386047
1,7,4,2018,26,198,0.848360754484002
24,17,6,2018,22,1041,3.42020516768859
1,15,7,2018,67,355,1.02770774127098
1201,10,12,2018,37,684,1.68083277125653
2,1,7,2018,28,567,0.613978025562511
1261,23,3,2018,37,689,1.77693877984351
15,9,11,2018,16,528,1.64643671686611
116,28,4,2018,6,935,2.39371820748738
398,13,11,2018,57,559,1.74156240848493
780,5,11,2018,68,775,2.16812098981312
2,24,9,2018,21,1095,3.68122711749882
75,3,9,2018,9,801,1.18858421224514
52,25,5,2018,35,873,2.23308160169498
108,17,5,2018,46,846,2.70587247220435
361,31,1,2018,25,683,2.17014762953015
90,9,7,2018,0,1083,2.56625835006094
545,16,7,2018,34,1607,2.26275875570934
1,5,11,2018,65,751,2.31233254614676
15,2,5,2018,20,810,1.8398146535489
26,14,6,2018,20,1955,2.88383943757482
17,26,9,2018,24,1349,4.20907820605368
47,18,9,2018,58,842,2.56255685156964
8,15,9,2018,39,2147,4.87673525425594
14,11,1,2018,35,404,1.05594529285407
2,20,4,2018,40,304,0.919772621587276
2,11,7,2018,3,1519,6.52186362323234
2,23,3,2018,40,17527,1.43352174024145
55,21,8,2018,58,1051,2.73842685042505
8,1,11,2018,30,789,2.29970019259459
3,14,8,2018,21,989,3.45815698815371
3,23,11,2018,26,3318,6.36173644610497
7,10,7,2018,28,924,2.12740653813864
63,8,10,2018,16,945,2.65249749230016
1,16,12,2018,3,589,1.28342717799802
9,28,2,2018,20,597,1.68010063877151
21,2,8,2018,32,825,1.8759168558222
2298,26,4,2018,38,934,1.86994836152719
64,25,1,2018,33,667,2.06322785285447
35,8,12,2018,46,925,2.69207369677291
14,5,5,2018,7,1113,1.04218742401184
2,20,12,2018,21,1371,4.95854523072318
6,30,12,2018,16,837,2.27248477864386
7,24,9,2018,56,1176,3.85881207168921
198,5,8,2018,1,1528,2.20580593048386
5,15,12,2018,56,640,1.65959730077895
2545,2,5,2018,38,970,1.86970094316293
269,2,8,2018,6,840,2.03781264025921
35,9,10,2018,5,1180,2.56504953989775
25,17,9,2018,4,738,1.82722267948831
2,31,12,2018,5,684,2.26968397774753
6,7,5,2018,13,1422,3.2153733934875
5,6,8,2018,67,1019,1.99970335039286
7,19,6,2018,39,2542,0.791296656377959
2,17,1,2018,67,1604,1.49901027402739
149,23,2,2018,23,772,2.33884467172787
287,29,1,2018,68,597,1.99727319012075
29,19,4,2018,9,702,1.46832372779631
1130,27,9,2018,25,819,2.30681406064493
7,2,5,2018,32,620,2.10547946780941
2,18,12,2018,15,486,1.01191392504192
243,1,4,2018,57,769,1.809251744431
3,7,10,2018,66,354,1.30573313921611
22,13,4,2018,58,800,2.56749331444458
39,20,4,2018,58,728,2.29793678936043
6,30,4,2018,56,1430,3.86656331941518
39,9,4,2018,46,599,1.80154029369413
22,26,12,2018,1,2732,3.23203962758781
2371,29,9,2018,37,3165,2.00363870311549
1156,3,10,2018,25,835,2.23916510122829
70,27,4,2018,1,561,1.60740447457688
669,12,10,2018,57,724,2.08586551011441
5,15,5,2018,28,1086,3.06511408940619
102,11,6,2018,76,1297,2.39735978574545
3,10,5,2018,21,1341,4.17055748690729
5,27,1,2018,39,749,1.48049104495705
2762,4,8,2018,38,2199,2.01741036092712
110,5,2,2018,68,647,1.90083768559863
10,24,9,2018,30,879,3.15896326940304
1,4,3,2018,14,405,1.18246582824774
1,16,9,2018,41,897,4.16284960419023
144,18,6,2018,76,2169,2.24174307188681
2,9,2,2018,16,549,1.24293427126468
3,12,8,2018,27,1689,2.35588602922129
611,12,7,2018,34,1499,2.40933236188688
2,1,12,2018,20,2009,1.97628805246025
12,2,8,2018,26,3941,2.9664489984652
66,12,5,2018,33,2688,2.05671968220534
192,24,4,2018,6,837,1.71533325496247
7,15,10,2018,32,28477,1.18430538484492
5,18,2,2018,22,648,2.16146637341035
8,17,9,2018,30,679351,3.73864937099893
1,16,6,2018,41,928,0.842511543226916
20,21,6,2018,22,683,2.16921463516003
8,24,6,2018,7,1796,1.55837335338118
429,25,3,2018,57,837,1.806942388336
1302,4,10,2018,68,892,2.30933234875907
3,24,1,2018,67,1270,2.08508958847118
15,18,12,2018,35,741,2.24377150209651
1,5,5,2018,30,1241,3.86543572555663
237,13,10,2018,23,1386,2.46425332230696
35,27,6,2018,5,982,1.99429212543052
3954,7,7,2018,37,2247,2.2831096766781
22,4,1,2018,10,545,1.38983087282989
6,22,7,2018,26,947149,6.65216967478313
67,4,8,2018,35,1703,2.0013705197807
516,29,9,2018,34,1859,2.46142475974438
11,19,9,2018,39,1247,1.93350626180781
44,20,2,2018,31,680,1.92323895655755
1,21,4,2018,21,558,2.14308699063563
64,12,3,2018,0,656,1.34365547833426
1,27,3,2018,66,823,3.19462208897114
2,22,10,2018,26,1951,7.10997163863361
266,5,7,2018,31,1126,2.94497970324736
58,26,1,2018,76,665,1.77042523140327
5,23,12,2018,16,882,2.75130997544131
30,13,7,2018,20,1483,2.76351419589698
13,14,8,2018,59,965,3.40218089260647
2,16,2,2018,13,1026,4.04343574464672
3366,29,6,2018,37,1853,2.05396564836424
51,19,6,2018,16,881,2.39452077382079
14,18,12,2018,9,521,1.42813847882474
1,28,12,2018,7,934,2.95342757444985
127,6,11,2018,6,1002,1.72087290129464
311,18,10,2018,8,703,1.43311598574632
38,3,7,2018,22,980,2.92521902536513
5,9,2,2018,22,774,2.56553608668042
818,10,10,2018,25,851,2.34769719706094
18,14,3,2018,9,413,1.07638546179135
26,9,12,2018,9,429,1.08936636852029
29,14,1,2018,8,648,1.7249686199409
149,14,8,2018,33,999,2.47093179300509
1,8,10,2018,42,1139,2.06399507861351
36,19,1,2018,76,495,1.32603839747424
6,6,3,2018,20,687,1.93759614933279
13,19,9,2018,13,679,2.43623652835922
99,7,8,2018,10,791,1.96248075113677
67,28,10,2018,6,677,1.93035191293956
1,25,11,2018,20,510,2.05102996192926
35,5,5,2018,4,1636,1.78831692756688
1995,24,4,2018,29,660,1.80848968899333
64,17,11,2018,31,567,1.55469300149713
7,17,6,2018,7,1256,1.84769342309713
7,12,8,2018,24,78120,3.5108673746068
49,2,5,2018,35,908,2.01874682791301
108,14,3,2018,6,460,1.39331774100587
50,29,4,2018,10,1290,2.76605531516003
504,5,10,2018,34,1664,2.6046737558384
4,1,2,2018,30,916,3.15830816308745
31,28,12,2018,33,944,2.79936694522507
11,17,9,2018,7,731,1.55182160446844
1,23,12,2018,41,244,0.848252183930214
17,16,5,2018,20,1124,1.99297593976751
20,10,1,2018,58,1128,2.11627395353753
151,24,12,2018,57,1235,1.53787212996977
167,6,4,2018,23,706,2.20203412401674
39,19,12,2018,0,678,1.97174528100392
1,16,10,2018,67,801,0
432,12,3,2018,68,689,2.22996229538842
13,22,11,2018,0,1161,2.34888543198438
7,30,3,2018,20,580,1.83546614297826
280,12,7,2018,6,701,1.95878166278232
27,16,8,2018,14,1168,2.72068127877288
6,8,11,2018,13,2331,4.05227564994419
65,26,8,2018,35,1678,2.49911784346004
2,27,4,2018,3,760,2.50552613437275
181,22,7,2018,1,1449,1.99251230597896
11,15,5,2018,30,1352,4.05729628695221
42,22,1,2018,33,561,1.69864673819636
8,6,2,2018,16,790,2.18487458004467
295,10,11,2018,25,1298,1.84401533779334
33,3,6,2018,22,1236,3.13941408138419
1,10,3,2018,56,857,1.90509381817743
59,15,3,2018,0,523,1.54060885909156
16,7,8,2018,32,1252,3.3565440350728
16,11,2,2018,76,746,1.69204008170339
219,27,11,2018,57,569,1.65777187189699
41,20,1,2018,1,624,1.42891087760489
2,7,5,2018,41,10720,1.19923366674959
108,14,2,2018,8,556,1.30536817315441
170,21,10,2018,8,910,1.58193450316669
131,9,10,2018,33,1368,2.4517620281236
93,22,3,2018,31,580,1.97720681349712
83,9,12,2018,31,783,2.06021090179415
168,28,6,2018,46,2096,2.48851243952242
94,17,4,2018,31,566,1.61956581412808
2,19,9,2018,67,1700,4.05489232425435
6,19,7,2018,66,981,1.04823194576879
20,18,6,2018,22,1015,3.51112803803572
93,12,11,2018,31,635,1.75530017993601
1,28,8,2018,41,845,2.21435828969548
2725,7,8,2018,38,1086,1.90484407240396
20,25,1,2018,58,925,3.20951362381718
12,14,1,2018,76,508,1.70216646863131
4,20,1,2018,4,394,1.05304416685526
1,11,10,2018,42,2663,0.809674959112512
3093,7,5,2018,38,1173,2.06414981556372
24,17,2,2018,1,696,1.07048172292462
6,10,9,2018,21,2771,5.85459714594993
34,18,8,2018,20,1449,3.42866293823433
126,27,4,2018,6,731,1.92930152509332
9,21,2,2018,22,751,2.15316706846629
24,12,7,2018,32,1101,2.37431789760319
5,17,11,2018,59,334,1.01659896962725
1,27,1,2018,67,1274,1.62768874606216
97,24,10,2018,33,766,2.24906760492687
56,11,8,2018,9,2240,3.79389102844464
71,4,9,2018,35,855,1.80778623433456
667,17,7,2018,34,2869,2.69949559934429
2,13,5,2018,21,4574,4.52960876412656
9,12,9,2018,30,1003,3.33359129149717
1,14,7,2018,41,5935,23.0156096658945
71,12,4,2018,0,626,1.9024404000844
258,5,6,2018,31,1195,2.79280698800327
62,24,5,2018,9,62894,2.20111761637386
3,8,3,2018,30,711,3.18144742681788
16,13,6,2018,20,1328,1.60774975624557
21,2,1,2018,46,414,1.16473085333958
8,29,12,2018,1,713,1.1719417701148
11,19,2,2018,16,906,2.45733474872031
2,5,10,2018,56,1067,3.74003798893253
3786,16,8,2018,37,1332,2.15841515836337
501,25,7,2018,23,1112,2.5440223609651
15,5,5,2018,32,1182,1.90538052090421
5,29,4,2018,32,1527,5.53290394874404
11,7,3,2018,5,511,1.466346425216
25,3,8,2018,20,1533,2.83791390217919
47,22,1,2018,10,526,1.53190754971262
2,25,9,2018,21,900,1.8495405843559
15,16,6,2018,39,812,1.44464904780636
90,24,8,2018,0,1031,2.06330368319328
116,9,10,2018,10,985,2.19537688953061
1,20,3,2018,28,1624,6.14579918258779
988,29,4,2018,38,1818,1.78021957291467
753,6,11,2018,68,737,2.08486239620733
1139,5,8,2018,29,1041,1.8443385675705
270,3,5,2018,23,830,2.55079597259714
63,2,9,2018,9,1600,2.61782472361827
227,19,4,2018,34,6567,2.21995985846074
27,17,9,2018,32,1013,2.14716317355232
18,27,7,2018,32,1065,2.78713518340849
